region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Friuli Venezia Giulia,2021-10-22,,estimate,1.31789338207575,1.32028832514746,0.0434731191838092,1.25361468432363,1.29106824554686,1.30802885581934,1.32863775404162,1.34626261527601,1.39619894386485
Friuli Venezia Giulia,2021-10-23,,estimate,1.31789375831974,1.32019794239191,0.0429126284301709,1.25423368676985,1.29146185024287,1.30828186757191,1.32845834157701,1.34641338128195,1.39477756557305
Friuli Venezia Giulia,2021-10-24,,estimate,1.3163221286239,1.31814022461291,0.0424200229717357,1.25175109810208,1.2900880984962,1.30640699537209,1.32679037426438,1.34380484324587,1.39080834593631
Friuli Venezia Giulia,2021-10-25,,estimate,1.31299689977562,1.31423876497006,0.0419903025988031,1.24796479107285,1.28666757559819,1.30278911317536,1.32323648636759,1.33942608748346,1.38429809076649
Friuli Venezia Giulia,2021-10-26,,estimate,1.30812434953618,1.30863024047145,0.0416030385088631,1.24210832251355,1.28168625156156,1.29762493345647,1.31731353373733,1.33388352836718,1.37751944955156
Friuli Venezia Giulia,2021-10-27,,estimate,1.30080535018848,1.30145917079367,0.0412446886387302,1.236220758211,1.27499528235285,1.29128002757777,1.310250937914,1.32622176386923,1.36813062352659
Friuli Venezia Giulia,2021-10-28,,estimate,1.29243253589127,1.29287382836181,0.0409215893575635,1.22702709813457,1.26676307647213,1.2829792539244,1.30152848843183,1.31821678193439,1.36059098653453
Friuli Venezia Giulia,2021-10-29,,estimate,1.28304605079201,1.28302327454479,0.0406581210383017,1.21680819532591,1.25686465930004,1.27325790183525,1.2921015280372,1.30853137160016,1.3518036014084
Friuli Venezia Giulia,2021-10-30,,estimate,1.27239987853844,1.27205553872763,0.0404804712306487,1.20577659293249,1.24613401798588,1.26237649434668,1.28134061685431,1.29783564139852,1.34095663539985
Friuli Venezia Giulia,2021-10-31,,estimate,1.26077988219776,1.26011699404909,0.0403939001333791,1.19279678933632,1.23470835347285,1.25097708506803,1.26923626067994,1.28620846130063,1.32622565742956
Friuli Venezia Giulia,2021-11-01,,estimate,1.24759335962613,1.24735291686178,0.040367052025565,1.1809630269714,1.22240826994849,1.23889564802314,1.25667165838107,1.2734370545613,1.31089715383219
Friuli Venezia Giulia,2021-11-02,,estimate,1.23450787683317,1.23390899776892,0.0403349916531567,1.16619480188836,1.20927128432517,1.22523673746266,1.24371569338992,1.25978020219087,1.29704792966616
Friuli Venezia Giulia,2021-11-03,,estimate,1.22073274097606,1.21993325622638,0.0402220720610441,1.15230023512732,1.19565075567827,1.21156291304577,1.22939958384519,1.24538113884211,1.28285325284781
Friuli Venezia Giulia,2021-11-04,,estimate,1.20667862002218,1.20557755371328,0.0399734520716422,1.13809771961923,1.18067467499252,1.19755894461405,1.21543212708824,1.23129249322176,1.26892977494062
Friuli Venezia Giulia,2021-11-05,,estimate,1.19213112142975,1.19099787773832,0.0395788224290344,1.12384839388938,1.16651634712543,1.18299137941198,1.2009296029788,1.21673990405167,1.25342392436441
Friuli Venezia Giulia,2021-11-06,,estimate,1.17716660463842,1.17635286282259,0.0390760480203406,1.11005907513683,1.15149548459094,1.16828082538096,1.18654937580321,1.20166480365857,1.23728918932332
Friuli Venezia Giulia,2021-11-07,,estimate,1.16278237765578,1.16180054173659,0.0385326685455664,1.09562016864572,1.13761785316574,1.15360461897894,1.17200568739262,1.18722375851993,1.22179189905497
Friuli Venezia Giulia,2021-11-08,,estimate,1.1487048736792,1.14749385510235,0.0380147907555694,1.08147694604954,1.12358016788085,1.13906489047301,1.15779604534099,1.17302828820927,1.20648031532926
Friuli Venezia Giulia,2021-11-09,,estimate,1.13475650310166,1.13357574511013,0.0375600651676765,1.06745239640433,1.10982010646806,1.12543911502182,1.14428867974972,1.15907385447733,1.19060244246725
Friuli Venezia Giulia,2021-11-10,,estimate,1.12142767068466,1.12017460997969,0.0371684855003433,1.05555410537027,1.09660437132031,1.11277920282204,1.13059385456216,1.14545775204115,1.17753066323771
Friuli Venezia Giulia,2021-11-11,,estimate,1.10940748168196,1.10740059671272,0.0368125910870371,1.04366529738371,1.08436606635922,1.10026301157657,1.11741328305121,1.13194745493049,1.1642362388453
Friuli Venezia Giulia,2021-11-12,,estimate,1.09729899606358,1.09534288329828,0.036457018799645,1.03263427782063,1.07331087998505,1.08833288912749,1.10523188529377,1.11985561136093,1.15201269180919
Friuli Venezia Giulia,2021-11-13,,estimate,1.08572296045078,1.08406792896706,0.0360751160779503,1.02305087981667,1.06273161059919,1.0767211112783,1.09411608270809,1.10778495194169,1.13933252078067
Friuli Venezia Giulia,2021-11-14,,estimate,1.07474476141051,1.0736186802008,0.0356564906606262,1.01327878730801,1.05215588310962,1.06637247850302,1.08355351856638,1.09664889898695,1.12889589550237
Friuli Venezia Giulia,2021-11-15,,estimate,1.06576709883289,1.06401480562461,0.0352067535965504,1.00503555109232,1.04233573997203,1.05628875041538,1.07365525669976,1.08655140363222,1.11986624623815
Friuli Venezia Giulia,2021-11-16,,estimate,1.05629403765457,1.05525406155025,0.0347442167133815,0.998965375186647,1.03353800200578,1.04719696716074,1.06403018446568,1.07752541815532,1.11201556529771
Friuli Venezia Giulia,2021-11-17,,estimate,1.04764903460064,1.04731479694595,0.0342973642846726,0.992706323104998,1.02552057844445,1.03949812158432,1.0551702060457,1.06924098998759,1.10404518408015
Friuli Venezia Giulia,2021-11-18,,estimate,1.03978961504679,1.04015942481485,0.0339035609226496,0.985816620850628,1.01832082296367,1.03220728155694,1.0474794371745,1.06152970333328,1.09676076000375
Friuli Venezia Giulia,2021-11-19,,estimate,1.03300381828088,1.03373851131182,0.0336064050085748,0.979806360846313,1.01227552223833,1.02532588077202,1.04081143386302,1.05508323820092,1.08957185641466
Friuli Venezia Giulia,2021-11-20,,estimate,1.02694293238245,1.02799505685089,0.0334485590883077,0.974703998754543,1.00627362283948,1.01939913997588,1.03450970926159,1.0490614869646,1.08445475926288
Friuli Venezia Giulia,2021-11-21,,estimate,1.02145196298805,1.02286860236467,0.0334593867640294,0.969851398399,1.00100074168689,1.01410041110228,1.02937101656768,1.04341858345546,1.07997249134511
Friuli Venezia Giulia,2021-11-22,,estimate,1.01714682062101,1.01829895571009,0.0336409184021277,0.966284821060091,0.996136381316553,1.00899675998463,1.02476507447749,1.03872354181113,1.07713073859475
Friuli Venezia Giulia,2021-11-23,,estimate,1.0126286279175,1.01422951601214,0.0339587768447463,0.961953280539137,0.991684054411348,1.00432744373047,1.020377650086,1.03459222471174,1.07313445285573
Friuli Venezia Giulia,2021-11-24,,estimate,1.00860681188995,1.01061028873997,0.034344155037809,0.958577168896303,0.98747382353637,1.00054504747519,1.0167961247322,1.03066045621792,1.07143024032439
Friuli Venezia Giulia,2021-11-25,,estimate,1.00490718174578,1.00740068061745,0.0347084252150727,0.955572438438811,0.983684475010101,0.996906909865658,1.01315012326668,1.0279264871121,1.06994613549072
Friuli Venezia Giulia,2021-11-26,,estimate,1.00136733191244,1.00457205899346,0.0349660324239276,0.953303670345305,0.980785219507212,0.993592042923757,1.01003396278892,1.02521273280576,1.06660381463378
Friuli Venezia Giulia,2021-11-27,,estimate,0.998674933811017,1.0021099390463,0.0350575121533657,0.949931401451489,0.978473504947886,0.990793081127645,1.00773613516281,1.02285845929044,1.063953280461
Friuli Venezia Giulia,2021-11-28,,estimate,0.996618724052384,1.00001562574053,0.0349646103246982,0.947648144893766,0.976399642796321,0.988972069443074,1.00530790312511,1.02051201965999,1.06057502388211
